path_idx,request_id,start_time,travel_time,num_nodes,num_edges,time_per_edge
615,639,0,686.8278855848386,100,99,6.94
616,640,0,769.2199549756829,89,88,8.74
617,641,0,204.70855443084798,56,55,3.72
618,642,0,61.83167350292206,19,18,3.44
619,643,0,727.176641456569,98,97,7.50
620,644,0,145.96410203512872,34,33,4.42
621,646,0,234.5587711945463,62,61,3.85
622,647,0,607.2784891819211,99,98,6.20
623,648,0,1035.476212874055,185,184,5.63
624,649,0,436.66343146562576,64,63,6.93
625,650,0,863.3147407557908,155,154,5.61
626,651,0,254.65340329042573,49,48,5.31
627,652,0,735.0452552884817,85,84,8.75
628,653,0,409.3519384276786,62,61,6.71
629,654,0,457.0963753554535,71,70,6.53
630,655,0,725.0862197379589,121,120,6.04
631,656,0,662.3499789582013,99,98,6.76
632,657,0,906.029538236958,122,121,7.49
633,658,0,1037.716994202477,188,187,5.55
634,659,0,649.2519404016437,110,109,5.96
635,660,0,281.1878942213491,62,61,4.61
636,661,0,351.4332399368286,63,62,5.67
637,662,0,702.1464774538475,135,134,5.24
638,663,0,341.83402862857906,65,64,5.34
639,664,0,796.3491934970588,167,166,4.80
640,665,0,361.2962929173892,88,87,4.15
641,666,0,279.2300869268349,67,66,4.23
642,667,0,110.92401891946793,21,20,5.55
643,668,0,837.320165649966,152,151,5.55
644,669,0,369.0272351503372,78,77,4.79
645,670,0,626.5607211925599,99,98,6.39
646,671,0,384.58554231776174,79,78,4.93
647,672,0,787.5591217875481,124,123,6.40
648,674,0,92.92195338010788,20,19,4.89
649,675,0,274.30050826534483,62,61,4.50
650,676,0,339.00646318495274,79,78,4.35
651,677,0,977.212266229685,205,204,4.79
652,678,0,850.4680063420822,163,162,5.25
653,679,0,49.74751160424898,14,13,3.83
654,680,0,883.7970038950443,157,156,5.67
655,681,0,704.8551829709884,66,65,10.84
656,682,0,150.89609351154547,37,36,4.19
657,683,0,1201.348539888027,149,148,8.12
658,684,0,210.46944018611563,70,69,3.05
659,685,0,1137.170339611412,184,183,6.21
660,686,0,330.5111156571729,56,55,6.01
661,687,0,350.26820797293016,55,54,6.49
662,688,0,569.0695615410805,90,89,6.39
663,689,0,527.2159802698689,78,77,6.85
664,690,0,559.9447957014132,75,74,7.57
665,691,0,364.15135766261193,74,73,4.99
666,692,0,940.2393176494031,177,176,5.34
667,693,0,756.6829180246508,143,142,5.33
668,694,0,1099.3484166697965,146,145,7.58
669,695,0,1191.5022285135997,188,187,6.37
670,696,0,855.0868295938993,149,148,5.78
671,697,0,81.24444132341924,16,15,5.42
672,698,0,337.62544423724586,70,69,4.89
673,699,0,691.9863237698752,103,102,6.78
674,700,0,867.8075242055917,148,147,5.90
675,701,0,364.4598684629148,67,66,5.52
676,702,0,445.4047946925691,93,92,4.84
677,703,0,685.364702636653,88,87,7.88
678,704,0,59.20345997810364,12,11,5.38
679,705,0,851.0375176814189,157,156,5.46
680,706,0,761.5786430969378,159,158,4.82
681,707,0,544.3616415684289,96,95,5.73
682,708,0,597.8613495644953,75,74,8.08
683,709,0,459.63892137618313,76,75,6.13
684,710,0,319.6953546791221,49,48,6.66
685,711,0,1200.55955989833,121,120,10.00
686,712,0,397.21620208610193,91,90,4.41
687,713,0,433.10950677855203,43,42,10.31
688,714,0,354.64502748145645,73,72,4.93
689,715,0,709.9197863107815,111,110,6.45
690,716,0,308.68556154307095,41,40,7.72
691,717,0,635.1990250102928,118,117,5.43
692,718,0,460.0269823372364,85,84,5.48
693,719,0,1020.4446765276829,177,176,5.80
694,720,0,692.4650680953063,114,113,6.13
695,721,0,722.0700613927297,104,103,7.01
696,722,0,531.8705093778519,103,102,5.21
697,723,0,450.257202112475,83,82,5.49
698,724,0,674.6910767917437,137,136,4.96
699,725,0,811.3233906020789,171,170,4.77
700,726,0,1132.5287098143135,151,150,7.55
701,727,0,470.2560725534076,86,85,5.53
702,728,0,708.0607326658077,96,95,7.45
703,729,0,246.49154743552208,47,46,5.36
704,730,0,766.4987478281083,141,140,5.47
705,731,0,640.3931868677623,97,96,6.67
706,732,0,323.6343663335298,58,57,5.68
707,733,0,872.7501120428801,129,128,6.82
708,734,0,349.7816051244736,78,77,4.54
709,735,0,667.1470846396993,125,124,5.38
710,736,0,1243.0015497751633,123,122,10.19
711,737,0,361.6235702931881,71,70,5.17
712,738,0,311.720336407423,65,64,4.87
713,739,0,339.83642841308097,78,77,4.41
714,740,0,945.8389635299782,153,152,6.22
715,741,0,878.1483295894152,170,169,5.20
716,742,0,352.1541855633259,53,52,6.77
717,743,0,466.5932601034282,70,69,6.76
718,744,0,855.0096134998279,142,141,6.06
719,745,0,147.00411788743617,39,38,3.87
720,746,0,475.02182697993936,88,87,5.46
721,747,0,623.088089339872,60,59,10.56
722,748,0,677.6710763207096,142,141,4.81
723,749,0,837.7839615218186,113,112,7.48
724,750,0,403.62572436854686,92,91,4.44
725,751,0,154.49380081498163,42,41,3.77
726,752,0,602.6590693978458,97,96,6.28
727,753,0,162.6596223115921,30,29,5.61
728,754,0,530.7371043431663,81,80,6.63
729,755,0,414.4728051909545,105,104,3.99
730,756,0,173.3195720860981,34,33,5.25
731,757,0,943.1318883548613,111,110,8.57
732,758,0,527.2173676425249,85,84,6.28
733,759,0,439.0105519673169,83,82,5.35
734,760,0,206.02617347682565,37,36,5.72
735,761,0,458.9636599610761,75,74,6.20
736,762,0,1116.1877180036283,184,183,6.10
737,763,0,427.50703615127105,102,101,4.23
738,764,0,998.774174938733,155,154,6.49
739,765,0,829.9098135698061,157,156,5.32
740,766,0,282.4446419998502,47,46,6.14
741,767,0,789.4675740319828,115,114,6.93
742,768,0,301.3759212759885,51,50,6.03
743,769,0,232.48419028520584,55,54,4.31
744,770,0,454.00459951808074,90,89,5.10
745,771,0,484.2618413348395,111,110,4.40
746,772,0,327.30213300479926,76,75,4.36
747,773,0,195.75840531948586,33,32,6.12
748,774,0,887.8071757143928,140,139,6.39
749,775,0,548.3193628936634,90,89,6.16
750,776,0,598.4983644958317,87,86,6.96
751,777,0,1097.8215893834704,176,175,6.27
752,778,0,607.9305394973998,96,95,6.40
753,779,0,110.74625539779663,27,26,4.26
754,780,0,541.9097583615828,113,112,4.84
755,781,0,378.26168237300243,88,87,4.35
756,782,0,250.09434513648247,46,45,5.56
757,783,0,1489.6521625301734,120,119,12.52
758,784,0,799.7005129949918,123,122,6.55
759,785,0,626.787468638363,92,91,6.89
760,786,0,281.12043354835805,57,56,5.02
761,787,0,437.26732474927184,72,71,6.16
762,788,0,607.7663382020139,142,141,4.31
763,789,0,304.5912019345935,66,65,4.69
764,790,0,679.3329935345046,124,123,5.52
765,791,0,78.76173547597635,14,13,6.06
766,792,0,372.31312977490336,86,85,4.38
767,793,0,978.3404842725605,175,174,5.62
768,794,0,646.6802992344823,96,95,6.81
769,795,0,289.8501532612234,57,56,5.18
770,796,0,543.8873111233776,120,119,4.57
771,797,0,543.1851204580478,117,116,4.68
772,798,0,528.7469229143179,89,88,6.01
773,799,0,620.8265232208058,122,121,5.13
774,800,0,542.0320064000483,102,101,5.37
775,801,0,524.3852401911853,109,108,4.86
776,802,0,1077.5372384222119,114,113,9.54
777,803,0,269.4861983572096,42,41,6.57
778,804,0,999.8960496515462,188,187,5.35
779,805,0,470.48452088425256,88,87,5.41
780,806,0,146.5667815208435,28,27,5.43
781,807,0,175.41743706166744,42,41,4.28
782,808,0,328.48253167656765,56,55,5.97
783,809,0,651.0407856466052,116,115,5.66
784,810,0,976.5918835158704,141,140,6.98
785,811,0,993.764117708925,138,137,7.25
786,812,0,815.9127364829183,88,87,9.38
787,813,0,142.9481088434511,38,37,3.86
788,814,0,552.7952786521897,83,82,6.74
789,815,0,383.5570192986366,78,77,4.98
790,816,0,333.6912010717714,49,48,6.95
791,817,0,1072.8061878958474,130,129,8.32
792,818,0,796.4787328101016,82,81,9.83
793,819,0,789.9811944184981,148,147,5.37
794,820,0,866.3279437906045,150,149,5.81
795,821,0,544.521324196702,77,76,7.16
796,822,0,389.4822460412979,45,44,8.85
797,823,0,433.9402186259782,79,78,5.56
798,824,0,685.1490599986756,107,106,6.46
799,825,0,572.4609552337199,89,88,6.51
800,826,0,609.6949055944723,119,118,5.17
801,827,0,414.98726435978733,46,45,9.22
802,828,0,817.3852617462242,130,129,6.34
803,829,0,289.1881742477417,54,53,5.46
804,830,0,48.46769380569458,18,17,2.85
805,831,0,784.8420688332441,147,146,5.38
806,832,0,360.97696385435626,66,65,5.55
807,833,0,925.6785332993534,164,163,5.68
808,834,0,682.7095653298659,90,89,7.67
809,835,0,741.6529570553668,152,151,4.91
810,836,0,616.058752500975,119,118,5.22
811,837,0,445.66736315187075,67,66,6.75
812,839,0,74.11526095716633,23,22,3.37
813,840,0,416.0499024987221,69,68,6.12
814,841,0,1022.0378541151592,163,162,6.31
815,843,0,854.6749109515886,141,140,6.10
816,844,0,416.8426259271275,86,85,4.90
817,845,0,257.69340381022295,62,61,4.22
818,846,0,431.0028128491773,41,40,10.78
819,847,0,874.6493248046454,148,147,5.95
820,848,0,686.2900262125097,90,89,7.71
821,849,0,74.7877242565155,10,9,8.31
822,850,0,857.8016668905805,130,129,6.65
823,851,0,453.48583149909973,86,85,5.34
824,852,0,600.7009546916594,74,73,8.23
825,853,0,226.6129866540432,71,70,3.24
826,854,0,510.9519380026567,95,94,5.44
827,855,0,668.0683417198471,115,114,5.86
828,856,0,90.7118005156517,29,28,3.24
829,857,0,191.8080729842186,46,45,4.26
830,858,0,279.82960059675696,60,59,4.74
831,859,0,484.9517809152603,86,85,5.71
832,860,0,268.0668086409569,52,51,5.26
833,861,0,542.8418110013008,65,64,8.48
834,862,0,269.70553267002106,44,43,6.27
835,863,0,398.09622715706274,88,87,4.58
836,865,0,600.7831379547787,131,130,4.62
837,866,0,869.7475814431521,157,156,5.58
838,867,0,774.0442343950272,122,121,6.40
839,868,0,1079.7522589905811,140,139,7.77
840,869,0,745.2311662137508,103,102,7.31
841,870,0,462.1190918558095,75,74,6.24
842,871,0,410.27885334205376,77,76,5.40
843,873,0,397.13607984691436,61,60,6.62
844,874,0,386.88900082617596,78,77,5.02
845,875,0,1014.1811245389821,180,179,5.67
846,876,0,696.2025981545448,154,153,4.55
847,877,0,725.7457148136286,135,134,5.42
848,878,0,808.8900937507358,147,146,5.54
849,879,0,814.8619000264923,150,149,5.47
850,880,0,1885.0005795682366,98,97,19.43
851,881,0,729.7756054605138,127,126,5.79
852,882,0,595.1692782003664,130,129,4.61
853,883,0,607.8151398885252,95,94,6.47
854,884,0,596.4947639518157,70,69,8.64
855,885,0,1016.2785494009455,197,196,5.19
856,886,0,580.2777794849756,61,60,9.67
857,887,0,449.2281206303474,62,61,7.36
858,888,0,611.4300753508434,115,114,5.36
859,889,0,140.59484958648682,14,13,10.81
860,890,0,561.321530132471,106,105,5.35
861,891,0,302.73417228045327,76,75,4.04
862,892,0,976.523619735205,192,191,5.11
863,893,0,312.72743019047385,82,81,3.86
864,894,0,618.2527054671733,88,87,7.11
865,895,0,236.67457704674743,47,46,5.15
866,896,0,477.927708310408,91,90,5.31
867,897,0,583.0242140779279,94,93,6.27
868,898,0,687.8420235961304,122,121,5.68
869,899,0,1108.538760756166,156,155,7.15
870,900,0,857.9414795380442,101,100,8.58
871,901,0,221.40882922708988,50,49,4.52
872,902,0,658.3433858098425,122,121,5.44
873,903,0,662.9356516378816,74,73,9.08
874,904,0,389.76298411159223,93,92,4.24
875,905,0,685.4418530950346,102,101,6.79
876,906,0,421.37516997183786,45,44,9.58
877,907,0,699.5144769772887,132,131,5.34
878,908,0,473.4177701578987,90,89,5.32
879,909,0,146.11307065479718,28,27,5.41
880,910,0,769.2944296597096,120,119,6.46
881,911,0,251.9871441423893,63,62,4.06
882,912,0,334.323508470808,57,56,5.97
883,913,0,274.8042686560606,44,43,6.39
884,914,0,373.9602960353132,88,87,4.30
885,915,0,463.81313619887976,95,94,4.93
886,916,0,699.7521683716269,83,82,8.53
887,917,0,424.9497104186222,89,88,4.83
888,918,0,459.4551439572107,41,40,11.49
889,919,0,414.2905098289009,87,86,4.82
890,920,0,826.8373089096235,133,132,6.26
891,921,0,741.4080326030931,102,101,7.34
892,922,0,252.61604276299477,47,46,5.49
893,923,0,736.7122692389304,118,117,6.30
894,924,0,819.3055463515984,115,114,7.19
895,925,0,662.0476173926429,123,122,5.43
896,926,0,451.26022148132324,42,41,11.01
897,927,0,530.6296084535556,81,80,6.63
898,929,0,1020.3676968453317,165,164,6.22
899,930,0,493.1933350265026,71,70,7.05
900,931,0,114.53150570392609,22,21,5.45
901,932,0,533.7823711141106,87,86,6.21
902,933,0,229.39675687253475,62,61,3.76
903,935,0,358.51784525195654,69,68,5.27
904,937,0,758.2208046097134,139,138,5.49
905,938,0,411.3476684629172,81,80,5.14
906,939,0,358.38065494135793,65,64,5.60
907,941,0,711.4983028718268,121,120,5.93
908,943,0,720.0502565489528,126,125,5.76
909,944,0,319.93481393265535,72,71,4.51
910,945,0,469.93350903749365,86,85,5.53
911,946,0,417.0006077694427,105,104,4.01
912,947,0,664.1319228796123,114,113,5.88
913,948,0,872.8909665004823,119,118,7.40
914,949,0,520.899429024238,74,73,7.14
915,951,0,559.6011804395857,126,125,4.48
916,953,0,182.06637799739838,52,51,3.57
917,954,0,259.32656608270867,58,57,4.55
918,955,0,520.0921504888762,106,105,4.95
919,956,0,565.052609563173,99,98,5.77
920,957,0,451.5914544761181,96,95,4.75
921,958,0,383.983819255781,73,72,5.33
922,959,0,832.2461914977107,141,140,5.94
923,960,0,851.8002830445766,201,200,4.26
924,961,0,487.13056280265675,51,50,9.74
925,962,0,843.3577102658526,140,139,6.07
926,963,0,291.0204892754555,53,52,5.60
927,964,0,747.8283281747845,116,115,6.50
928,965,0,372.35429510474205,38,37,10.06
929,966,0,797.5240432075727,89,88,9.06
930,967,0,645.937673330307,119,118,5.47
931,968,0,537.7516925237222,99,98,5.49
932,969,0,560.1012305404525,92,91,6.15
933,970,0,576.408061294477,111,110,5.24
934,971,0,831.5536929887886,90,89,9.34
935,973,0,465.1912382914473,94,93,5.00
936,974,0,608.4101678873608,64,63,9.66
937,975,0,486.64147464728165,124,123,3.96
938,976,0,304.2709424723584,62,61,4.99
939,977,0,910.7810980802607,157,156,5.84
940,978,0,570.7594584952566,107,106,5.38
941,979,0,358.17780361827295,64,63,5.69
942,980,0,227.13044133182746,46,45,5.05
943,981,0,334.630112064693,64,63,5.31
944,982,0,537.0068388450865,80,79,6.80
945,983,0,271.4826216311721,76,75,3.62
946,984,0,408.7995623379537,74,73,5.60
947,985,0,916.367321469123,121,120,7.64
948,986,0,561.7821041069886,119,118,4.76
949,987,0,842.0944772764751,131,130,6.48
950,988,0,253.90083048997633,53,52,4.88
951,989,0,830.8486119945534,145,144,5.77
952,990,0,541.7829394373744,87,86,6.30
953,991,0,182.99552505238472,43,42,4.36
954,992,0,638.1656261535034,148,147,4.34
955,993,0,485.0098401904106,55,54,8.98
956,994,0,815.1349211315824,114,113,7.21
957,995,0,783.3649077334824,150,149,5.26
958,996,0,867.0295480191708,195,194,4.47
959,997,0,95.62633657339616,33,32,2.99
960,998,0,752.1581237988165,99,98,7.68
961,999,0,426.16263349557636,85,84,5.07
962,1000,0,790.4453098710161,109,108,7.32
963,1001,0,307.61785672504243,63,62,4.96
964,1002,0,567.509580486163,100,99,5.73
965,1003,0,484.9121798473907,87,86,5.64
966,1004,0,1029.8336438158462,180,179,5.75
967,1005,0,633.7611921904237,102,101,6.27
968,1006,0,852.7698234755842,135,134,6.36
969,1007,0,480.0661142311553,95,94,5.11
970,1008,0,822.0398442217706,127,126,6.52
971,1009,0,126.44859617948532,31,30,4.21
972,1010,0,536.3506645262241,76,75,7.15
973,1011,0,547.0520333120568,75,74,7.39
974,1012,0,259.9152261003888,48,47,5.53
975,1013,0,272.54940691217104,58,57,4.78
976,1014,0,280.55344530238693,65,64,4.38
977,1015,0,289.97695297322906,66,65,4.46
978,1016,0,1920.7414913875004,108,107,17.95
979,1017,0,535.2120260428438,98,97,5.52
980,1018,0,239.356848675713,77,76,3.15
981,1019,0,833.1379694519251,154,153,5.45
982,1020,0,342.17815549736946,55,54,6.34
983,1021,0,1082.1149518848456,87,86,12.58
984,1022,0,442.6412618631905,76,75,5.90
985,1023,0,113.22029283642769,31,30,3.77
986,1024,0,862.3739862806401,163,162,5.32
987,1025,0,399.41225140246,60,59,6.77
988,1026,0,876.0174492528274,141,140,6.26
989,1027,0,595.0042195973432,65,64,9.30
990,1028,0,440.3237957525569,42,41,10.74
991,1029,0,644.7726192793475,128,127,5.08
992,1030,0,620.1857627923678,103,102,6.08
993,1031,0,361.1050502288936,63,62,5.82
994,1032,0,492.6200794269081,107,106,4.65
995,1033,0,737.5352800105634,134,133,5.55
996,1034,0,353.24208411956727,60,59,5.99
997,1035,0,1235.9442573949973,138,137,9.02
998,1036,0,803.0851776839048,127,126,6.37
999,1037,0,707.4249879806692,142,141,5.02
1000,1038,0,537.120776051024,96,95,5.65
1001,1039,0,398.71822986020345,61,60,6.65
1002,1040,0,584.3448339298276,64,63,9.28
1003,1041,0,987.9456045192051,144,143,6.91
1004,1042,0,809.4181733062799,124,123,6.58
1005,1043,0,788.4363645661517,119,118,6.68
1006,1044,0,411.55715771241233,79,78,5.28
1007,1045,0,769.2950442199466,93,92,8.36
1008,1046,0,723.2713605328543,115,114,6.34
1009,1047,0,258.99955351537244,52,51,5.08
1010,1048,0,428.25819234814827,74,73,5.87
1011,1049,0,860.8589763374177,122,121,7.11
1012,1050,0,464.7662987351533,76,75,6.20
1013,1051,0,865.2055167480559,159,158,5.48
1014,1053,0,330.548056916312,66,65,5.09
1015,1054,0,710.8992815020786,91,90,7.90
1016,1055,0,470.165892288766,71,70,6.72
1017,1056,0,411.527180456062,68,67,6.14
1018,1058,0,80.06146311759949,17,16,5.00
1019,1059,0,779.6811488866806,114,113,6.90
1020,1060,0,369.46947314846034,54,53,6.97
1021,1061,0,15.31430134177208,11,10,1.53
1022,1062,0,241.82844810290712,54,53,4.56
1023,1063,0,490.04033201932907,62,61,8.03
1024,1064,0,726.4054489185814,125,124,5.86
1025,1065,0,743.4634197207805,146,145,5.13
1026,1066,0,543.5784561000987,109,108,5.03
1027,1067,0,842.0530205429418,97,96,8.77
1028,1068,0,754.6136591910227,108,107,7.05
1029,1069,0,548.5591191851233,98,97,5.66
1030,1070,0,481.63068904796825,93,92,5.24
1031,1071,0,56.740967750549316,17,16,3.55
1032,1072,0,305.55919400353656,70,69,4.43
1033,1073,0,744.8442679643631,112,111,6.71
1034,1074,0,358.39459598922076,70,69,5.19
1035,1075,0,628.2898347537626,84,83,7.57
1036,1076,0,282.19825339946436,52,51,5.53
1037,1077,0,1099.965239141632,120,119,9.24
1038,1078,0,262.9581677913666,54,53,4.96
1039,1079,0,848.6955411559176,143,142,5.98
1040,1080,0,885.8672909275929,108,107,8.28
1041,1081,0,704.490359180949,129,128,5.50
1042,1082,0,357.9062283039093,75,74,4.84
1043,1083,0,333.910831540823,76,75,4.45
1044,1084,0,249.72987297658977,67,66,3.78
1045,1085,0,315.4668577750977,57,56,5.63
1046,1087,0,548.778437357334,83,82,6.69
1047,1088,0,1213.5598837073076,129,128,9.48
1048,1089,0,455.76943603157997,73,72,6.33
1049,1090,0,697.8858301995004,107,106,6.58
1050,1091,0,129.83669358491898,31,30,4.33
1051,1092,0,539.484589159763,77,76,7.10
1052,1093,0,576.4018906801567,104,103,5.60
1053,1094,0,485.9617716234727,115,114,4.26
1054,1095,0,830.6440086505053,132,131,6.34
1055,1096,0,527.4496865276557,89,88,5.99
1056,1097,0,759.1679964363575,98,97,7.83
1057,1098,0,853.8922931826777,114,113,7.56
1058,1099,0,459.2937316596508,103,102,4.50
1059,1100,0,816.198876228483,148,147,5.55
1060,1101,0,291.6917560020503,49,48,6.08
1061,1102,0,405.47476282064457,107,106,3.83
1062,1103,0,249.77797201275826,60,59,4.23
1063,1104,0,213.43773914835256,36,35,6.10
1064,1105,0,463.6866525784135,83,82,5.65
1065,1106,0,119.13416707340883,33,32,3.72
1066,1107,0,604.8766973185392,104,103,5.87
1067,1108,0,1019.6441278463557,150,149,6.84
1068,1109,0,860.389629596534,170,169,5.09
1069,1110,0,864.2254870497333,142,141,6.13
1070,1111,0,182.56258592009544,29,28,6.52
1071,1112,0,623.2733658443817,85,84,7.42
1072,1113,0,336.1778091351586,50,49,6.86
1073,1114,0,453.4426005439582,116,115,3.94
1074,1115,0,655.6654028089008,115,114,5.75
1075,1116,0,492.6664725069243,86,85,5.80
1076,1117,0,642.0296343921119,131,130,4.94
1077,1118,0,1147.8163205711276,150,149,7.70
1078,1119,0,351.15771154341013,61,60,5.85
1079,1120,0,691.6760299193558,131,130,5.32
1080,1121,0,528.5027466182681,112,111,4.76
1081,1122,0,866.9653098657149,156,155,5.59
1082,1123,0,266.02422822368595,67,66,4.03
1083,1124,0,735.2724929954437,125,124,5.93
1084,1125,0,202.80389218935622,48,47,4.31
1085,1126,0,196.3914706870095,29,28,7.01
1086,1127,0,278.32749730733946,40,39,7.14
1087,1128,0,1185.8839203912676,118,117,10.14
1088,1129,0,100.65939399781945,21,20,5.03
1089,1130,0,262.13968621485196,54,53,4.95
1090,1131,0,335.72330495099123,54,53,6.33
1091,1132,0,688.7857440177976,130,129,5.34
1092,1133,0,56.14973596271241,18,17,3.30
1093,1134,0,840.6742011212551,126,125,6.73
1094,1136,0,619.1063387575316,76,75,8.25
1095,1137,0,602.2132305851253,88,87,6.92
1096,1138,0,213.3186395809973,65,64,3.33
1097,1139,0,532.5341980771493,98,97,5.49
1098,1140,0,389.0372310465766,48,47,8.28
1099,1141,0,1016.7176155188739,174,173,5.88
1100,1142,0,540.7281242352201,80,79,6.84
1101,1143,0,908.716088542302,118,117,7.77
1102,1144,0,367.53630562655746,77,76,4.84
1103,1145,0,697.651215091028,95,94,7.42
1104,1146,0,149.09047444161035,35,34,4.39
1105,1147,0,482.9374949808894,56,55,8.78
1106,1148,0,404.7047995328903,42,41,9.87
1107,1149,0,284.71635024038903,67,66,4.31
1108,1150,0,950.8247725617636,166,165,5.76
1109,1151,0,301.207208275795,51,50,6.02
1110,1152,0,227.11522127653464,54,53,4.29
1111,1153,0,674.5015534758568,137,136,4.96
1112,1154,0,157.1248742776038,54,53,2.96
1113,1155,0,597.6627398544595,113,112,5.34
1114,1156,0,680.4653277462046,118,117,5.82
1115,1157,0,258.7395722270012,59,58,4.46
1116,1158,0,750.7005372577897,123,122,6.15
1117,1159,0,421.83064494867597,96,95,4.44
1118,1160,0,520.7440904388579,70,69,7.55
1119,1161,0,871.3067842051387,150,149,5.85
1120,1162,0,356.8604151904583,59,58,6.15
1121,1163,0,192.57957725971937,49,48,4.01
1122,1164,0,417.80850979049137,103,102,4.10
1123,1165,0,894.591013085084,161,160,5.59
1124,1166,0,191.2977967262268,22,21,9.11
1125,1167,0,305.6622436530483,55,54,5.66
1126,1168,0,519.1163682648129,100,99,5.24
1127,1169,0,854.8286505721231,147,146,5.85
1128,1170,0,516.5125971785207,72,71,7.27
1129,1171,0,744.9490666551046,138,137,5.44
1130,1173,0,1157.030370151227,143,142,8.15
1131,1174,0,632.0083592186905,102,101,6.26
1132,1175,0,197.15552897647098,43,42,4.69
1133,1176,0,421.97312357498436,106,105,4.02
1134,1177,0,174.90393739938736,36,35,5.00
1135,1178,0,588.4544158300189,96,95,6.19
1136,1179,0,568.9371138669745,81,80,7.11
1137,1180,0,989.536522229319,136,135,7.33
1138,1181,0,522.5823927223682,87,86,6.08
1139,1182,0,410.6679531389114,45,44,9.33
1140,1183,0,665.1706900619746,96,95,7.00
1141,1184,0,208.56686551868916,55,54,3.86
1142,1185,0,574.4613994489289,98,97,5.92
1143,1186,0,723.7993795370089,150,149,4.86
1144,1187,0,334.11426625338055,80,79,4.23
1145,1188,0,395.87074566979055,65,64,6.19
1146,1189,0,1106.1584751850987,95,94,11.77
1147,1190,0,723.3115787732579,149,148,4.89
1148,1191,0,302.24461483955383,65,64,4.72
1149,1193,0,360.9010411500931,61,60,6.02
1150,1194,0,618.9998867992168,110,109,5.68
1151,1195,0,879.3130479522006,136,135,6.51
1152,1196,0,753.2761021969488,131,130,5.79
1153,1198,0,490.00540643930435,98,97,5.05
1154,1199,0,507.0320175800456,101,100,5.07
1155,1200,0,91.46772027548516,24,23,3.98
1156,1201,0,436.20425037113733,62,61,7.15
1157,1202,0,827.6788435777489,155,154,5.37
1158,1203,0,417.1786041526401,54,53,7.87
1159,1204,0,230.10820245742798,36,35,6.57
1160,1205,0,1143.519115308316,165,164,6.97
1161,1206,0,187.69775384664536,44,43,4.37
1162,1207,0,150.56994980573654,26,25,6.02
1163,1208,0,485.0934194639793,80,79,6.14
1164,1209,0,763.8733964540114,102,101,7.56
1165,1210,0,757.4629809059852,103,102,7.43
1166,1212,0,483.21249297528874,97,96,5.03
1167,1213,0,358.3849722891674,84,83,4.32
1168,1214,0,702.8318525145521,80,79,8.90
1169,1215,0,388.66035042513795,93,92,4.22
1170,1216,0,489.5988094953049,79,78,6.28
1171,1217,0,686.4590292584056,101,100,6.86
1172,1218,0,110.97825713215582,21,20,5.55
1173,1219,0,724.3041043969941,96,95,7.62
1174,1220,0,310.8615888509856,41,40,7.77
1175,1221,0,215.4341497519408,51,50,4.31
1176,1222,0,254.52643381804228,53,52,4.89
1177,1223,0,282.07535351300584,72,71,3.97
1178,1224,0,893.253170185383,141,140,6.38
1179,1225,0,67.16304755210876,17,16,4.20
1180,1226,0,779.2782516234752,119,118,6.60
1181,1227,0,606.7336015125826,48,47,12.91
1182,1228,0,844.1899003942412,153,152,5.55
1183,1229,0,250.07046008110046,87,86,2.91
1184,1230,0,460.07661428787435,73,72,6.39
1185,1231,0,575.856359988451,91,90,6.40
1186,1232,0,820.6607261227557,158,157,5.23
1187,1233,0,1018.3393224510148,105,104,9.79
1188,1234,0,221.06956827640533,52,51,4.33
1189,1235,0,389.625749032153,75,74,5.27
1190,1236,0,688.0286921930739,156,155,4.44
1191,1237,0,413.3936071395874,72,71,5.82
1192,1238,0,773.753166365788,128,127,6.09
1193,1239,0,629.0005034208298,97,96,6.55
1194,1240,0,1389.436513477506,138,137,10.14
1195,1241,0,407.57500344860307,101,100,4.08
1196,1242,0,269.75797617435455,24,23,11.73
1197,1243,0,395.5127895772457,62,61,6.48
1198,1244,0,228.22156266959072,59,58,3.93
1199,1245,0,721.9740503666787,112,111,6.50
1200,1246,0,1258.16920651241,141,140,8.99
1201,1247,0,184.38088285923004,31,30,6.15
1202,1248,0,613.0708636098152,92,91,6.74
1203,1249,0,664.2243679326389,126,125,5.31
1204,1250,0,908.0298776058887,134,133,6.83
1205,1251,0,673.7324313976944,115,114,5.91
1206,1252,0,724.2700884620581,89,88,8.23
1207,1253,0,522.6011976759671,86,85,6.15
1208,1254,0,441.7165048920375,39,38,11.62
1209,1255,0,759.0124003791159,165,164,4.63
1210,1256,0,515.5401924588597,81,80,6.44
1211,1257,0,559.5634356420383,112,111,5.04
1212,1258,0,820.9633795786086,144,143,5.74
1213,1259,0,496.86204724886636,109,108,4.60
1214,1260,0,967.0450742689738,104,103,9.39
1215,1261,0,205.79501165445902,51,50,4.12
1216,1262,0,178.1845677685773,33,32,5.57
1217,1263,0,508.6910700794236,83,82,6.20
1218,1264,0,748.2502980785669,117,116,6.45
1219,1265,0,678.2825907797603,73,72,9.42
1220,1266,0,539.0026528778267,104,103,5.23
1221,1267,0,1325.6066245280317,147,146,9.08
1222,1268,0,792.0239990896,127,126,6.29
1223,1269,0,464.99810752665655,90,89,5.22
1224,1270,0,287.3309019804001,45,44,6.53
1225,1271,0,186.08898323774338,45,44,4.23
1226,1272,0,712.5407290704521,137,136,5.24
1227,1273,0,963.5312436297654,157,156,6.18
